Comment,Label,label_id,source
សេវាកម្មល្អឥតខ្ចោះ បុគ្គលិករួសរាយរាក់ទាក់ណាស់ ពេញចិត្តស្តូក 😍,positive,2,khmer
ឃើញរូបនេះហើយមានកម្លាំងចិត្តធ្វើការបន្តទៀត អរគុណអាយដល,positive,2,khmer
ម្ហូបនៅទីនេះឆ្ងាញ់ហើយតម្លៃសមរម្យ ញ៉ាំហើយជាប់ចិត្ត,positive,2,khmer
ផលិតផលនេះល្អប្រើណាស់ មុខខ្ញុំបាត់មុនអស់រលីង ❤️,positive,2,khmer
ទីបំផុតរកឃើញកន្លែងដែលត្រូវចិត្តហើយ សេវាល្អលេខមួយ,positive,2,khmer
ចូលចិត្តបរិយាកាសនៅទីនេះណាស់ ស្ងប់ស្ងាត់ល្អ ស្រស់ស្រាយ,positive,2,khmer
បងស្រីនិយាយពិរោះហើយចិត្តល្អទៀត ជូនពរអោយហេងៗ,positive,2,khmer
សៀវភៅនេះល្អអានណាស់ ផ្តល់ចំណេះដឹងថ្មីៗជាច្រើន 📚,positive,2,khmer
ទិញអោយកូនពាក់ គាត់ចូលចិត្តណាស់ សាច់ក្រណាត់ទន់ល្អ,positive,2,khmer
មើលវីដេអូហើយសើចចង់រឹងពោះ សម្តែងបានល្អណាស់បង,positive,2,khmer
គុណភាពលើសពីតម្លៃ ប្រើបានយូរហើយនៅតែថ្មីចែស,positive,2,khmer
អរគុណដែលបានចែករំលែកបទពិសោធន៍ល្អៗ ជួយខ្ញុំបានច្រើន 🔥,positive,2,khmer
កាហ្វេឆ្ងាញ់ ហាងស្អាត សាកសមសម្រាប់អង្គុយធ្វើការ,positive,2,khmer
ក្រុមការងារឆ្លើយតបលឿន ដោះស្រាយបញ្ហាបានរហ័សទាន់ចិត្ត,positive,2,khmer
ពិតជាអស្ចារ្យមែន ស្នាដៃកូនខ្មែរមិនចាញ់បរទេសទេ 🇰🇭,positive,2,khmer
ស្រលាញ់ការតុបតែងខ្លួនរបស់គាត់ណាស់ សាមញ្ញតែស្អាត,positive,2,khmer
កម្មវិធីនេះស្រួលប្រើណាស់ ជួយសន្សំពេលបានច្រើន,positive,2,khmer
ទទួលបានរបស់ហើយ វេចខ្ចប់បានល្អ គ្មានការខូចខាតអ្វីទេ,positive,2,khmer
ញ៉ាំហើយមានអារម្មណ៍ល្អ រស់ជាតិឆ្ងាញ់ដូចស្នាដៃម៉ាក់ធ្វើ,positive,2,khmer
ជូនពរអោយជោគជ័យក្នុងអាជីវកម្ម និងមានអតិថិជនកាន់តែច្រើន 🎉,positive,2,khmer
អាវនេះពាក់ទៅសមរូបរាងណាស់ ពេញចិត្តខ្លាំងមែនទែន,positive,2,khmer
សរសើរទឹកចិត្តបងណាស់ ដែលតែងតែជួយអ្នកដទៃ,positive,2,khmer
កន្លែងនេះថតរូបស្អាតៗណាស់ ទេសភាពស្រស់បំព្រង,positive,2,khmer
ប្រើផលិតផលនេះហើយ សក់ទន់រលោង លែងជ្រុះដូចមុន 🥰,positive,2,khmer
អរគុណបងដែលណែនាំ ឥឡូវខ្ញុំធ្វើបានហើយ,positive,2,khmer
មើលទៅទំនងណាស់ ឃ្លានហ្មង ចាំថ្ងៃណាទៅសាក,positive,2,khmer
បទចម្រៀងនេះមានអត្ថន័យជ្រាលជ្រៅណាស់ ស្ដាប់មិនចេះធុញ,positive,2,khmer
សេវាកម្មដឹកជញ្ជូនរហ័ស ដាក់ព្រឹកបានល្ងាច អែមហ្មង,positive,2,khmer
ពិតជាពេញចិត្តនឹងលទ្ធផលណាស់ មិនខុសបំណងដែលបានជ្រើសរើស,positive,2,khmer
បងប្រុសពូកែណាស់ ធ្វើបានគ្រប់យ៉ាង សរសើរពីចិត្ត 💪,positive,2,khmer
ទិញមួយថែមមួយ ចំណេញខ្លាំងណាស់ គុណភាពក៏ល្អ,positive,2,khmer
ឃើញហើយសប្បាយចិត្ត ជូនពរអោយស្រលាញ់គ្នាជារៀងរហូត,positive,2,khmer
ស្បែកជើងនេះស្រាល ហើយពាក់ស្រួលជើងណាស់,positive,2,khmer
រស់ជាតិឆ្ងាញ់ប្លែក ញ៉ាំហើយចង់ញ៉ាំទៀតមិនទ្រាន់សោះ,positive,2,khmer
អរគុណសម្រាប់ពាក្យលើកទឹកចិត្ត ធ្វើអោយខ្ញុំមានកម្លាំងតស៊ូ,positive,2,khmer
បន្ទប់ស្អាត មានអនាម័យ បុគ្គលិកក៏រួសរាយ,positive,2,khmer
ស្រលាញ់ពណ៌នេះណាស់ មើលទៅស្រទន់ហើយថ្លៃថ្នូរ ❤️,positive,2,khmer
ល្អណាស់បង បន្តការងារល្អៗបែបនេះទៀតណា គាំទ្រជានិច្ច,positive,2,khmer
ម៉ាស៊ីននេះដើរស្រួលណាស់ មិនដែលគាំងសោះ ពេញចិត្ត,positive,2,khmer
សប្បាយចិត្តណាស់ដែលបានមកដល់ទីនេះ ទេសភាពស្អាតដូចគំនូរ,positive,2,khmer
តើហាងនេះមានសាខានៅភ្នំពេញអត់បង? ឬមានតែនៅខេត្ត?,neutral,1,khmer
អាវនេះមាន size ធំជាងនេះអត់? ខ្លាចពាក់មិនត្រូវ,neutral,1,khmer
សុំសួរតម្លៃបន្តិចបង តើមួយឈុតនេះថ្លៃប៉ុន្មានដែរ? 🤔,neutral,1,khmer
មិនប្រាកដថាថ្ងៃស្អែកទំនេរអត់ទេ ចាំឆែកមើលសិន,neutral,1,khmer
តើត្រូវការឯកសារអ្វីខ្លះសម្រាប់ការចុះឈ្មោះរៀន?,neutral,1,khmer
ឃើញគេផុសច្រើន តែមិនដឹងថាគុណភាពយ៉ាងម៉េចដែរ,neutral,1,khmer
តើឡានក្រុងនេះចេញដំណើរនៅម៉ោងប៉ុន្មានដែរ?,neutral,1,khmer
នៅសល់ពណ៌ខ្មៅអត់បង? បើអស់ហើយមានពណ៌អីខ្លះ?,neutral,1,khmer
អាហ្នឹងគេហៅថាស្អីគេ? មិនដែលឃើញពីមុនមកសោះ,neutral,1,khmer
តើអាចបង់លុយតាម ABA បានអត់ ឬយកតែលុយសុទ្ធ?,neutral,1,khmer
ចាំសួរគេសិន បើគេថាអូខេ ចាំខ្ញុំប្រាប់វិញ,neutral,1,khmer
ហាងនេះបើកពីម៉ោងប៉ុន្មានដល់ម៉ោងប៉ុន្មានដែរ?,neutral,1,khmer
មិនដឹងថាត្រូវជិះផ្លូវណាទៅទេ សុំ location ផង 📍,neutral,1,khmer
តើវគ្គសិក្សានេះរៀនតាមអនឡាញ ឬរៀនផ្ទាល់?,neutral,1,khmer
ថ្ងៃនេះមេឃដូចជាមិនសូវល្អសោះ ខ្លាចតែភ្លៀងទេ,neutral,1,khmer
សុំសួរមួយបង ទូរស័ព្ទនេះអាចដាក់បានពីរស៊ីមអត់?,neutral,1,khmer
មានអ្នកណាធ្លាប់ប្រើផលិតផលនេះអត់? សុំមតិយោបល់ផង,neutral,1,khmer
តើការប្រគុំតន្ត្រីនេះចាប់ផ្តើមនៅថ្ងៃណាដែរ? 📅,neutral,1,khmer
មើលទៅដូចជាធម្មតាៗ មិនមានអីប្លែកពីកន្លែងផ្សេងផង,neutral,1,khmer
ចាំដាច់ខែសិន ចាំគិតរឿងទិញរបស់ហ្នឹងទៀត 🙂,neutral,1,khmer
តើមានសេវាដឹកជញ្ជូនទៅខេត្តកំពង់ចាមអត់បង?,neutral,1,khmer
អាវនេះសាច់ក្រណាត់អីគេបង? ខ្លាចបោកទៅចេញពណ៌,neutral,1,khmer
មិនទាន់ច្បាស់ទេ ចាំមើលសិនថាគេធ្វើម៉េចខ្លះ,neutral,1,khmer
តើកន្លែងនេះមានចំណតឡានអត់? ខ្លាចពិបាករកកន្លែងចត,neutral,1,khmer
សុំសួរតម្លៃបោះដុំផងបង បើយក ១០ អាវគិតម៉េច?,neutral,1,khmer
ប្រហែលជាត្រូវរង់ចាំបន្តិចទៀតហើយ ទើបដឹងលទ្ធផល,neutral,1,khmer
តើខ្ញុំអាចរកទិញសៀវភៅនេះនៅបណ្ណាគារណាបានខ្លះ?,neutral,1,khmer
ថ្ងៃនេះស្ងាត់ម្ល៉េះ មិនសូវឃើញមានអ្នកផុសអីសោះ,neutral,1,khmer
តើកម្មវិធីនេះមានអក្សរខ្មែរអត់? ឬមានតែអង់គ្លេស?,neutral,1,khmer
សុំលេខទូរស័ព្ទទំនាក់ទំនងផងបង ចង់សួរព័ត៌មានបន្ថែម 📞,neutral,1,khmer
មិនដឹងថាគាត់ចង់មានន័យថាម៉េចទេ មើលទៅស្រពិចស្រពិល,neutral,1,khmer
តើមានការធានាលើការជួសជុលនេះរយៈពេលប៉ុន្មានដែរ?,neutral,1,khmer
ឃើញដូចគ្នាដែរ តែមិនដឹងថារបស់ក្រុមហ៊ុនណាទេ,neutral,1,khmer
តើឈុតនេះមានរួមបញ្ចូលជាមួយភេសជ្ជៈអត់? 🤔,neutral,1,khmer
សាកសួរតម្លៃសិន បើត្រូវថ្លៃចាំសម្រេចចិត្តយក,neutral,1,khmer
មិនដឹងថាត្រូវស្លៀកពាក់បែបណាទៅចូលរួមកម្មវិធីហ្នឹងទេ,neutral,1,khmer
តើមានលក់គ្រឿងបន្លាស់ដាច់ដោយឡែកអត់បង?,neutral,1,khmer
ចាំមើលពេលគេដាក់លក់ផ្លូវការសិន ចាំគិតទៀត,neutral,1,khmer
តើកូនក្មេងអាយុ ៥ ឆ្នាំអាចញ៉ាំថ្នាំនេះបានអត់?,neutral,1,khmer
នៅម្តុំណាដែរហ្នឹង? ដូចជាធ្លាប់ជិះកាត់ម្តងដែរ,neutral,1,khmer
សេវាកម្មយឺតយ៉ាវណាស់ ហៅគិតលុយចាំកន្លះម៉ោងនៅមិនឃើញ 😡,negative,0,khmer
ម្ហូបអត់ឆ្ងាញ់សោះ សាច់នៅឆៅ ហើយត្រជាក់ទៀត,negative,0,khmer
កុំទិញអីបងប្អូន របស់គុណភាពអន់ណាស់ ប្រើមិនកើតទេ,negative,0,khmer
ខកចិត្តខ្លាំងណាស់ កុម្ម៉ង់ពណ៌ស បានពណ៌ខ្មៅមកវិញ,negative,0,khmer
បុគ្គលិកនិយាយស្តីគ្មានសុជីវធម៌ ដាក់ភ្ញៀវដូចសុំទាន,negative,0,khmer
ដឹកជញ្ជូនធ្វើអោយបែករបស់អស់ហើយ មិនទទួលខុសត្រូវសោះ,negative,0,khmer
តម្លៃថ្លៃកប់ពពក តែគុណភាពអន់ជាងផ្សារទៀត 👎,negative,0,khmer
កម្មវិធីនេះគាំងរហូត ប្រើមិនកើតទេ លុបចោលទៅល្អជាង,negative,0,khmer
សន្យាថាមួយថ្ងៃបាន ឥឡូវបីថ្ងៃហើយបាត់ឈឹង កុហកសុទ្ធ,negative,0,khmer
បន្ទប់ទឹកកខ្វក់ខ្លាំងណាស់ ស្អុយទ្រាំមិនបានទេ 🤮,negative,0,khmer
ឆាតទៅសួរនាំ តែឆ្លើយដាក់យើងខ្លីៗ មិនចង់លក់សោះ,negative,0,khmer
ទូរស័ព្ទនេះកាមេរ៉ាអន់ណាស់ ថតរូបមិនច្បាស់ដូចការផ្សាយទេ,negative,0,khmer
ខ្ជះខ្ជាយលុយទទេៗ មិនមានប្រសិទ្ធភាពដូចគេនិយាយសោះ,negative,0,khmer
ឈប់គាំទ្រហើយ ធ្វើបែបនេះបោកប្រាស់អតិថិជនច្បាស់ណាស់,negative,0,khmer
អត់ចូលចិត្តកន្លែងហ្នឹងទេ សំឡេងរំខានខ្លាំងណាស់ 😤,negative,0,khmer
សាច់ក្រណាត់ក្តៅណាស់ ពាក់មិនកើតទេ រមាស់ពេញខ្លួន,negative,0,khmer
មើលទៅមិនទំនងសោះ ធ្វើអោយរួចតែពីដៃ គ្មានអនាម័យ,negative,0,khmer
ប្រព័ន្ធអ៊ីនធឺណិតយឺតដូចអណ្តើក លេងអីមិនកើតសោះ Lag រហូត,negative,0,khmer
អ្នកលក់មុខក្រញូវដូចគេជំពាក់លុយ សួរអីក៏មិនឆ្លើយ,negative,0,khmer
ខំជិះទៅដល់កន្លែង តែបិទទ្វារ មិនប្រាប់មុនក្នុងផេក 😢,negative,0,khmer
សណ្ឋាគារនេះម៉ាស៊ីនត្រជាក់អត់ដើរ ដេកក្តៅពេញមួយយប់,negative,0,khmer
ម្ហូបមានសរសៃសក់ ខ្ពើមណាស់ លែងហ៊ានញ៉ាំហើយ,negative,0,khmer
កុំជឿការឃោសនាពេក សុទ្ធតែបោកប្រាស់អោយតែលក់ដាច់,negative,0,khmer
មិនពេញចិត្តនឹងទង្វើបែបនេះទេ គួរតែពិចារណាឡើងវិញ,negative,0,khmer
សុំដូររបស់ក៏មិនអោយដូរ ទាំងដែលជាកំហុសរបស់ហាង 💔,negative,0,khmer
បរិយាកាសអាប់អួរណាស់ ចូលទៅហើយមានអារម្មណ៍មិនល្អ,negative,0,khmer
ចំណាយលុយរៀនហើយ អត់ចេះអីសោះ គ្រូបង្រៀនមិនល្អ,negative,0,khmer
និយាយឌឺដងដាក់ភ្ញៀវ មិនចេះគោរពគេសោះ រាងហើយ,negative,0,khmer
កន្លែងចតឡានចង្អៀតណាស់ ឆ្កូតឡានអស់រលីង,negative,0,khmer
ផលិតផលគ្មានស្តង់ដារ ប្រើទៅធ្វើអោយមុខខូចអស់,negative,0,khmer
អត់មានទំនួលខុសត្រូវ បាត់របស់ភ្ញៀវហើយធ្វើមិនដឹង,negative,0,khmer
រស់ជាតិផ្អែមពេក ញ៉ាំមិនកើតទេ ដាក់ស្ករយកតែងាប់,negative,0,khmer
ធ្វើការយឺតយ៉ាវណាស់ ឯកសារដាក់តាំងពីខែមុនមិនទាន់បាន,negative,0,khmer
ឡូឡាពេញហាង រំខានគេឯងណាស់ គ្មានសណ្តាប់ធ្នាប់,negative,0,khmer
ឡានក្រុងនេះជិះពុលណាស់ ក្លិនមិនល្អ ហើយបើកលឿនទៀត,negative,0,khmer
ចប់ហើយ បើធ្វើចឹងមានតែរលាយទេ អត់មានភ្ញៀវចូលទេ,negative,0,khmer
ខុសពីការរំពឹងទុកទាំងស្រុង មិនល្អដូចគេនិយាយទេ 😭,negative,0,khmer
ផលិតផលប្រើអត់កើតទេ បងប្អូនកុំចាញ់បោកគេណា,negative,0,khmer
តម្លៃសំបុត្រថ្លៃហួសហេតុ មិនសមនឹងគុណភាពរោងកុន,negative,0,khmer
គួរអោយអាម៉ាស់ណាស់ដែលធ្វើរឿងបែបនេះជាសាធារណៈ,negative,0,khmer
ពិរោះណាស់បង ស្តាប់មិនចេះធុញទេពិតជាឡូយមែន,positive,2,khmer
គាំទ្រជានិច្ចបងប្រុស ធ្វើវីដេអូបែបនេះច្រើនៗមកបង 😍,positive,2,khmer
ផលិតផលនេះល្អប្រើមែនទែន ខ្ញុំទិញប្រើពីរដងហើយ 👍,positive,2,khmer
ស្រលាញ់ការតុបតែងខ្លួនរបស់គាត់ណាស់ មើលទៅសាមញ្ញតែស្អាត ❤️,positive,2,khmer
ជូនពរឲ្យបងមានសុខភាពល្អ និងជោគជ័យក្នុងជីវិតណា,positive,2,khmer
រឿងនេះល្អមើលកប់ស៊េរីតែម្តង មិនខកបំណងទេដែលបានមើល 🔥,positive,2,khmer
អាយដលច្រៀងពិរោះណាស់ សំលេងក្រអួនក្រអៅស្តាប់ហើយជក់ចិត្ត,positive,2,khmer
សើចចុកពោះហើយវីដេអូនេះ ធ្វើអោយបាត់ស្ត្រេសបានច្រើនហាសហា 😂,positive,2,khmer
ទេសភាពស្អាតណាស់ ចង់ទៅលេងទីនោះម្តងមើល៍ 🌿✨,positive,2,khmer
អបអរសាទរផងបង ដែលទទួលបានជោគជ័យធំបែបនេះ 🎉,positive,2,khmer
ឈុតនេះរំភើបណាស់ មើលហើយចង់យំតាមគាត់តែម្តង 🥺❤️,positive,2,khmer
ពិតជាអស្ចារ្យមែន ខ្ញុំមិនដែលឃើញអ្នកណាពូកែចឹងទេ,positive,2,khmer
ស្ទាយស្លៀកពាក់ថ្ងៃនេះសង្ហាណាស់បងប្រុស 😍🔥,positive,2,khmer
ចូលចិត្តការបកស្រាយរបស់គាត់ ច្បាស់ៗងាយយល់ល្អណាស់,positive,2,khmer
ខ្ញុំពេញចិត្តសេវាកម្មហាងនេះណាស់ បុគ្គលិករួសរាយរាក់ទាក់ 👍😊,positive,2,khmer
រំភើបជំនួសបងស្រី ដែលមានគ្រួសារដ៏មានសុភមង្គលបែបនេះ,positive,2,khmer
ម្ហូបហាងនេះឆ្ងាញ់ខ្លាំងណាស់ អ្នកទាំងអស់គ្នាគួរតែសាកល្បង 😋,positive,2,khmer
ញញឹមស្អាតណាស់អាយដល ឃើញហើយរលាយបេះដូងអស់ហើយ ❤️😍,positive,2,khmer
វីដេអូនេះមានអត្ថន័យល្អណាស់ ផ្តល់ចំណេះដឹងច្រើនដល់ខ្ញុំ,positive,2,khmer
គាំទ្រស្នាដៃខ្មែរយើង ពិតជាមានគុណភាពមិនចាញ់បរទេសទេ 🇰🇭👏,positive,2,khmer
សំលេងគាត់ពិរោះរណ្តំចិត្តណាស់ ស្តាប់មុនចូលគេងរាល់យប់,positive,2,khmer
ឃើញគាត់ជោគជ័យចឹង ខ្ញុំមានកម្លាំងចិត្តតស៊ូជាងមុនទៅទៀត 💪,positive,2,khmer
ស្រលាញ់ទឹកដមសម្លេងបងស្រីណាស់ ពិរោះកប់តែម្តង,positive,2,khmer
ជូនពរអោយគូស្នេហ៍មួយគូនេះ ស្រលាញ់គ្នារហូតចាស់កោងខ្នងណា 🥰,positive,2,khmer
អរគុណច្រើនបងដែលបានចែករំលែកបទពិសោធន៍ល្អៗបែបនេះ,positive,2,khmer
ខ្ញុំសាកធ្វើតាមបងហើយ ពិតជាទទួលបានផលមែន អរគុណបង 👍,positive,2,khmer
ស្អាតទាំងព្រឹកតែម្តងបងស្រី មើលទៅស្រស់បំព្រងណាស់ ✨,positive,2,khmer
វីដេអូបងធ្វើអោយខ្ញុំសើច ទាល់តែហៀរទឹកភ្នែក 😂,positive,2,khmer
ផលិតផលនេះជួយព្យាបាលមុនបានល្អណាស់ មុខខ្ញុំឥលូវរលោងស្អាតហើយ,positive,2,khmer
គាត់សម្តែងបានល្អណាស់ សមជាតារាជួរមុខពិតមែន 👏🔥,positive,2,khmer
មោទនភាពណាស់ដែលកើតមកជាកូនខ្មែរ មានប្រាសាទអង្គរវត្តដ៏ស្អាត ❤️,positive,2,khmer
បងប្រុសចិត្តល្អណាស់ តែងតែជួយទុរគតជនរហូតមក,positive,2,khmer
ហាងនេះរៀបចំបានស្អាតណាស់ បរិយាកាសក៏ល្អថែមទៀត 🥰,positive,2,khmer
ម៉ូតសក់ថ្មីនេះសាកសមជាមួយបងណាស់ មើលទៅក្មេងជាងមុនច្រើន,positive,2,khmer
ខ្ញុំតែងតែទន្ទឹងរង់ចាំមើលវីដេអូថ្មីរបស់បងជារៀងរាល់ថ្ងៃ 😍,positive,2,khmer
ការប្រកួតនេះជក់ចិត្តណាស់ លេងអស់ពីសមត្ថភាពតែម្តង 💪🔥,positive,2,khmer
រំភើបណាស់ដែលបានជួបអាយដលផ្ទាល់នៅថ្ងៃនេះ,positive,2,khmer
គុណភាពកាមេរ៉ានេះច្បាស់ល្អណាស់ ថតរូបស្អាតកប់ស៊េរី 📸✨,positive,2,khmer
ខ្ញុំយល់ស្របតាមគំនិតបង ការគិតរបស់បងពិតជាត្រឹមត្រូវមែន,positive,2,khmer
ទោះបីហត់យ៉ាងណា ក៏នៅតែមានស្នាមញញឹមជានិច្ច ជូនពរបងជោគជ័យ 😊,positive,2,khmer
សម្លៀកបំពាក់ប្រពៃណីខ្មែរយើង ពិតជាស្រស់ស្អាតនិងថ្លៃថ្នូរណាស់ 🇰🇭,positive,2,khmer
ខ្ញុំទើបតែចាប់ផ្តើមតាមដានបងទេ តែចូលចិត្តវីដេអូបងខ្លាំងណាស់ ❤️,positive,2,khmer
ការវេចខ្ចប់ទំនិញបានល្អណាស់ ការពារបានយ៉ាងជិតឈឹង 👍,positive,2,khmer
គាត់រាំបានឡូយណាស់ កាយវិការទន់ភ្លន់និងរស់រវើក,positive,2,khmer
ខ្ញុំចូលចិត្តស្តាប់ការទូន្មានរបស់លោកគ្រូណាស់ មានន័យជ្រាលជ្រៅមែនទែន 🙏,positive,2,khmer
សប្បាយចិត្តណាស់ដែលបានឃើញបងប្អូនខ្មែរយើង ចេះសាមគ្គីគ្នាបែបនេះ,positive,2,khmer
ម៉ូតសំលៀកបំពាក់នេះពេញនិយមណាស់ ស្លៀកទៅមើលទៅទាន់សម័យ ✨👗,positive,2,khmer
ការខិតខំប្រឹងប្រែងរបស់បង ពិតជាមិនអត់ប្រយោជន៍មែន ត្រេកអរផងបង 🎉,positive,2,khmer
ខ្ញុំតែងតែអានខមិនបង ឃើញបងឆ្លើយតបរួសរាយណាស់ 🥰,positive,2,khmer
រូបភាពមួយសន្លឹកនេះ បង្កប់អត្ថន័យជ្រាលជ្រៅខ្លាំងណាស់ ❤️,positive,2,khmer
តើវីដេអូនេះថតនៅទីតាំងណាដែរ បងប្អូនដឹងប្រាប់ផង 🤔,neutral,1,khmer
ខ្ញុំទើបតែចូលមើលលើកទីមួយទេ មិនសូវយល់សាច់រឿងប៉ុន្មានទេ,neutral,1,khmer
តើអាវដែលបងពាក់ទិញពីហាងណាដែរ តម្លៃប៉ុន្មាន,neutral,1,khmer
សូមសួរមួយបង តើការធ្វើដំណើរទៅទីនោះចំណាយពេលប៉ុន្មានម៉ោង 🚙,neutral,1,khmer
ខ្ញុំកំពុងតែរង់ចាំមើលភាគបន្តទៀត ថាតើមានរឿងអ្វីកើតឡើងបន្ត,neutral,1,khmer
តើលក្ខខណ្ឌក្នុងការចូលរួមកម្មវិធីនេះមានអ្វីខ្លះដែរ 📝,neutral,1,khmer
អ្នកណាក៏បានជួយពន្យល់ខ្ញុំបន្តិចមក ខ្ញុំអត់សូវយល់ទេអត្ថបទនេះ,neutral,1,khmer
តើម៉ោងប៉ុន្មានទើបកន្លែងនេះបើកទ្វារទទួលភ្ញៀវ 🕰️,neutral,1,khmer
ខ្ញុំឃើញវីដេអូនេះលោតលើ feed របស់ខ្ញុំ ទើបចុចចូលមើលទៅ,neutral,1,khmer
តើមានបងប្អូនណាខ្លះធ្លាប់ប្រើផលិតផលមួយនេះទេ សុំមតិយោបល់ផង 🤔,neutral,1,khmer
រឿងនេះធ្លាប់មើលម្តងហើយកាលពីឆ្នាំមុន តែភ្លេចសាច់រឿងអស់ហើយ,neutral,1,khmer
តើមានសេវាកម្មផ្ញើអីវ៉ាន់ទៅតាមខេត្តដែរឬទេ 📦,neutral,1,khmer
ខ្ញុំគ្រាន់តែចូលមកអានខមិនទេ មិនមានមតិយោបល់អ្វីឡើយ 😐,neutral,1,khmer
តើបទចម្រៀងក្នុងវីដេអូនេះមានចំណងជើងអ្វីដែរ 🎶,neutral,1,khmer
ខ្ញុំគិតថាវាជារឿងធម្មតាទេ ដែលមានអ្នកចូលចិត្តនិងអ្នកស្អប់,neutral,1,khmer
តើការប្រកួតបន្ទាប់នឹងធ្វើឡើងនៅថ្ងៃណា ខែណាដែរ 🗓️,neutral,1,khmer
ខ្ញុំចង់ដឹងពីរបៀបធ្វើម្ហូបមួយមុខនេះ តើបងមានវីដេអូបង្រៀនទេ,neutral,1,khmer
តើកាសមួយនេះប្រើប្លូធូសជំនាន់ទីប៉ុន្មានដែរបង 🎧,neutral,1,khmer
ខ្ញុំធ្លាប់ដើរកាត់ហាងនេះដែរកាលពីសប្តាហ៍មុន តែមិនបានចូល,neutral,1,khmer
តើមាននរណាដឹងទេ ថាគាត់ជាតារាមកពីប្រទេសណា 🌍,neutral,1,khmer
ខ្ញុំសង្ឃឹមថាវីដេអូក្រោយ នឹងមានការពន្យល់លម្អិតជាងនេះបន្តិច,neutral,1,khmer
តើទូរស័ព្ទម៉ូដែលនេះ ចេញលក់លើទីផ្សារជាផ្លូវការហើយឬនៅ 📱,neutral,1,khmer
ខ្ញុំកំពុងតែពិចារណា ថាតើគួរទិញមួយនេះឬមួយផ្សេងទៀត,neutral,1,khmer
តើការចុះឈ្មោះចូលរៀនវគ្គនេះ ត្រូវចំណាយថវិកាប៉ុន្មានដែរ 💰,neutral,1,khmer
ខ្ញុំគ្រាន់តែចែកចាយវីដេអូនេះបន្ត សម្រាប់អ្នកដែលចង់ដឹងព័ត៌មាននេះ,neutral,1,khmer
តើមានបងប្អូនណាខ្លះរស់នៅតំបន់នោះទេ ស្ថានភាពឥឡូវយ៉ាងម៉េចហើយ 🤔,neutral,1,khmer
ខ្ញុំមិនប្រាកដថាព័ត៌មាននេះពិតឬអត់ទេ ត្រូវរង់ចាំមើលសិន,neutral,1,khmer
តើហាងបងមានសាខានៅម្តុំសែនសុខដែរឬទេ 📍,neutral,1,khmer
ខ្ញុំទើបតែដោនឡូតកម្មវិធីនេះមកប្រើសាកល្បងទេ មិនទាន់ស្ទាត់នៅឡើយ,neutral,1,khmer
តើត្រូវប្រើពេលប៉ុន្មានថ្ងៃ ទើបអាចទទួលបានទំនិញដែលបានកុម្ម៉ង់ ⏳,neutral,1,khmer
ខ្ញុំនឹងរង់ចាំមើលការប្រកាសលទ្ធផលជាផ្លូវការនៅថ្ងៃស្អែក,neutral,1,khmer
តើអាចប្រើកាតធនាគារដើម្បីទូទាត់ប្រាក់នៅទីនោះបានទេ 💳,neutral,1,khmer
ខ្ញុំឃើញគេស៊ែរតៗគ្នា ទើបដឹងរឿងនេះដែរទេ 😐,neutral,1,khmer
តើទំហំអាវនេះគិតជាខ្នាតអឺរ៉ុប ឬខ្នាតអាស៊ីដែរបង 👕,neutral,1,khmer
ខ្ញុំកំពុងតែប្រមូលព័ត៌មានបន្ថែមទាក់ទងនឹងបញ្ហាមួយនេះ,neutral,1,khmer
តើមានការបញ្ចុះតម្លៃសម្រាប់អតិថិជនចាស់ៗដែរឬទេ,neutral,1,khmer
ខ្ញុំចង់សួរថា តើឯកសារអ្វីខ្លះដែលចាំបាច់សម្រាប់ការដាក់ពាក្យនេះ 📄,neutral,1,khmer
តើការអាប់ដេតថ្មីនេះ មានបន្ថែមមុខងារអ្វីខ្លះដែរ 🔄,neutral,1,khmer
ខ្ញុំឃើញមានអ្នកខមិនច្រើន ទាក់ទងនឹងបញ្ហាសេវាកម្មនៅទីនោះ,neutral,1,khmer
តើមានបងប្អូនណាអាចណែនាំកន្លែងជួសជុលកុំព្យូទ័រល្អៗបានទេ 💻,neutral,1,khmer
ខ្ញុំគ្រាន់តែចូលមកមើលសកម្មភាពប្រចាំថ្ងៃរបស់គាត់ប៉ុណ្ណោះ,neutral,1,khmer
តើអាចប្តូរទំនិញវិញបានទេ ប្រសិនបើមានបញ្ហាបច្ចេកទេស ♻️,neutral,1,khmer
ខ្ញុំកំពុងតែស្វែងរកសៀវភៅមួយក្បាលនេះ តើអាចរកទិញបាននៅណា 📚,neutral,1,khmer
តើមានការកំណត់ចំនួនអ្នកចូលរួមក្នុងកម្មវិធីនេះដែរឬទេ,neutral,1,khmer
ខ្ញុំមិនទាន់អាចសន្និដ្ឋានបានទេ ព្រោះមិនទាន់ដឹងរឿងច្បាស់ 🤷,neutral,1,khmer
តើជើងហោះហើរទៅទីនោះ មានចេញដំណើររាល់ថ្ងៃឬទេ ✈️,neutral,1,khmer
ខ្ញុំគិតថាវាអាស្រ័យលើការយល់ឃើញរបស់បុគ្គលម្នាក់ៗប៉ុណ្ណោះ,neutral,1,khmer
តើមានលក់គ្រឿងបន្លាស់សម្រាប់ម៉ាស៊ីនមួយនេះដែរឬទេ ⚙️,neutral,1,khmer
ខ្ញុំឃើញមានព័ត៌មានជាច្រើនចុះផ្សាយពីករណីមួយនេះនៅថ្ងៃនេះ,neutral,1,khmer
